transaction_id,timestamp,product_id,quantity,price,customer_id,sales_channel,discount_code,region,payment_method,transaction_status
2422,2025-01-16 02:25:26,,8,,2,invalid_channel,,East,invalid_method,completed
2423,2025-11-23 06:02:55.018228,7,,,2,,NOTVALID,South,credit_card,failed
2424,2025-01-07 09:41:53,10,-2,-199.98,8,online,,Central,debit_card,completed
2425,2025-04-16 01:22:33.723863,2,,,2,invalid_channel,WELCOME10,West,paypal,unknown
237,2025-02-28 12:30:08.700661,8,,,2,store,WELCOME10,invalid_region,paypal,failed
2427,2025-08-04 05:42:18,2,-1,-63.6,8,online,,Central,invalid_method,failed
2428,,9999999,,,-5,reseller,,Central,debit_card,
2429,,3,,,10,invalid_channel,STUDENT20,Central,debit_card,unknown
2430,2025-11-03 04:49:37,3,1,39.2,2,,,North,paypal,pending
,2025-05-19 09:28:16,8,10,500,133,store,STUDENT20,North,,failed
2432,,10,,,10,reseller,HALFOFF,invalid_region,cash,failed
2433,2025-02-15 16:15:16,3,2,78.4,1,reseller,,West,debit_card,pending
2434,2025-08-24 18:08:00.689487,7,7,258.3,999,reseller,NOTVALID,East,credit_card,completed
2435,2025-08-28 02:22:45,5,,,,store,,,cash,failed
,2025-01-28 14:55:23,5,,,8,store,WELCOME10,Central,,unknown
2437,2025-11-12 11:22:00.044574,1,,,8,store,WELCOME10,East,cash,failed
2438,2025-11-04 15:13:56.368065,1,,,32,online,STUDENT20,invalid_region,paypal,pending
2439,2025-12-02 16:41:03.564296,2,,,999,,,East,credit_card,pending
2440,2025-03-24 09:25:46,5,,,2,store,WELCOME10,,credit_card,
1582,not_a_timestamp,2,,,-5,,HALFOFF,invalid_region,,failed
2442,not_a_timestamp,10,,,-5,,HALFOFF,West,cash,unknown
2443,2025-10-27 11:33:19,10,6,599.94,-5,,HALFOFF,invalid_region,invalid_method,pending
2444,2025-10-28 06:21:45,1,,,10,reseller,STUDENT20,North,,failed
2445,,10,,,1,store,NOTVALID,Central,paypal,completed
1781,2025-06-15 14:40:50,2,1,63.6,32,,,West,paypal,failed
2447,2025-06-15 06:45:21,2,2,127.2,8,online,STUDENT20,invalid_region,invalid_method,completed
2448,2025-03-26 03:22:15,10,,,10,online,HALFOFF,Central,,
2449,2025-12-25 02:03:02.919406,8,,,32,reseller,HALFOFF,Central,,pending
2450,2025-03-22 22:08:40,9999999,,,-5,reseller,STUDENT20,East,invalid_method,pending
1765,2025-06-02 20:41:17,7,-1,-36.9,999,store,HALFOFF,South,,completed
2452,2025-06-16 07:49:19,10,,,10,online,NOTVALID,East,,unknown
2453,,7,8,295.2,8,online,HALFOFF,,invalid_method,completed
2454,,2,,,10,,,Central,,completed
2455,2025-09-15 09:15:52,2,,,,invalid_channel,,North,paypal,completed
,2025-03-21 02:37:49.242556,7,,,,,HALFOFF,West,paypal,
2457,2025-10-16 00:52:29.371132,8,,,-5,online,,North,invalid_method,failed
2458,,9999999,,,2,invalid_channel,STUDENT20,Central,paypal,completed
2459,2025-04-17 15:04:58,2,6,381.6,32,store,STUDENT20,North,credit_card,failed
2460,2025-06-18 04:39:41,3,,,8,online,HALFOFF,,debit_card,pending
,2025-04-22 10:16:52,1,,,32,invalid_channel,,South,debit_card,completed
2462,2025-03-11 22:36:45,3,6,235.2,10,,HALFOFF,Central,invalid_method,failed
2463,not_a_timestamp,2,,,-5,,NOTVALID,South,paypal,completed
2464,not_a_timestamp,2,,,32,reseller,WELCOME10,West,invalid_method,completed
2465,2025-05-22 15:31:35,3,1,39.2,133,reseller,HALFOFF,Central,invalid_method,failed
,2025-04-07 16:03:50.585196,3,,,10,invalid_channel,WELCOME10,East,invalid_method,failed
2467,2025-07-09 12:38:44,8,,,999,invalid_channel,STUDENT20,North,invalid_method,failed
2468,2025-11-20 20:56:41,10,,,,reseller,HALFOFF,,debit_card,unknown
2469,2025-12-10 18:07:41.811004,8,10,500,8,,WELCOME10,North,paypal,failed
2470,not_a_timestamp,2,10,636.0,10,,,North,,
1099,2025-07-16 02:57:42.256765,5,5,439.7,1,invalid_channel,WELCOME10,North,paypal,completed
2472,not_a_timestamp,1,10,243.0,-5,online,,South,cash,completed
2473,2025-07-13 16:04:46,3,,,8,,,West,paypal,failed
2474,not_a_timestamp,7,-1,-36.9,133,store,WELCOME10,Central,invalid_method,completed
2475,2025-12-26 19:19:52,10,2,199.98,999,store,STUDENT20,South,,unknown
,2025-03-20 03:03:13,,,,133,reseller,,South,invalid_method,
2477,not_a_timestamp,10,,,133,store,,,debit_card,completed
2478,2025-01-04 13:43:43.227764,8,,,8,reseller,WELCOME10,North,debit_card,pending
2479,2025-07-19 01:18:28,2,,,133,,NOTVALID,,cash,pending
2480,2025-12-27 16:59:29,3,-1,-39.2,10,invalid_channel,NOTVALID,North,invalid_method,
2239,,,,,2,reseller,WELCOME10,North,cash,pending
2482,,,,,8,,STUDENT20,,cash,pending
2483,2025-09-16 19:24:00.425645,,-2,,32,reseller,,invalid_region,cash,pending
2484,2025-04-02 23:04:48,8,,,1,store,NOTVALID,,cash,completed
2485,2025-12-11 23:12:19,9999999,,,2,store,,invalid_region,credit_card,pending
1858,2025-11-20 06:17:00,,5,,32,reseller,STUDENT20,,credit_card,unknown
2487,2025-05-06 05:20:12,2,,,-5,reseller,HALFOFF,,credit_card,pending
2488,2025-08-11 09:52:15.512443,,,,133,,WELCOME10,North,credit_card,completed
2489,2025-12-04 13:11:48,2,,,8,online,,South,,pending
2490,,3,,,2,invalid_channel,NOTVALID,,credit_card,failed
,2025-10-23 02:42:05,3,,,133,online,STUDENT20,South,debit_card,failed
2492,2025-08-18 00:13:52,2,,,8,reseller,NOTVALID,North,credit_card,completed
2493,2025-04-06 22:43:55,2,,,8,online,HALFOFF,Central,invalid_method,unknown
2494,2025-07-24 00:53:33.090303,3,,,-5,,NOTVALID,Central,,completed
2495,2025-10-04 03:41:38,10,7,699.93,133,,,,debit_card,unknown
1332,2025-08-20 03:37:18.907257,8,,,999,,STUDENT20,invalid_region,debit_card,completed
2497,2025-10-24 10:40:20,5,1,87.94,8,store,HALFOFF,invalid_region,credit_card,
2498,2025-08-01 03:39:06,7,,,999,store,,Central,cash,completed
2499,2025-04-20 23:45:33.659030,9999999,,,2,online,,Central,invalid_method,pending
2500,2025-07-22 17:59:51,3,3,117.6,1,store,,,,pending
1422,2025-10-25 21:27:43,2,3,190.8,-5,store,NOTVALID,invalid_region,invalid_method,pending
2502,2025-08-03 01:32:13,1,10,243.0,-5,invalid_channel,STUDENT20,West,paypal,failed
2503,2025-08-10 23:50:31,2,,,8,invalid_channel,,East,invalid_method,pending
2504,2025-06-13 04:19:47.299193,10,8,799.92,-5,online,HALFOFF,North,credit_card,
2505,not_a_timestamp,7,,,-5,store,,West,credit_card,
,,7,-1,-36.9,2,invalid_channel,HALFOFF,North,,pending
2507,2025-05-15 06:52:30,8,,,-5,invalid_channel,NOTVALID,,credit_card,
2508,2025-04-12 12:22:31,7,,,999,online,NOTVALID,Central,,
2509,,2,2,127.2,2,reseller,,East,,completed
2510,,10,9,899.91,-5,online,,East,paypal,
1412,2025-01-07 10:41:05,,9,,32,online,HALFOFF,Central,invalid_method,unknown
2512,2025-10-09 05:58:05.624201,8,7,350,999,store,WELCOME10,South,paypal,pending
2513,2025-08-22 19:42:16,3,,,10,reseller,,West,cash,completed
2514,2025-07-01 11:04:15.086017,10,1,99.99,-5,invalid_channel,STUDENT20,invalid_region,invalid_method,failed
2515,2025-02-02 14:53:02.594095,5,-2,-175.88,2,store,WELCOME10,,invalid_method,failed
1749,2025-01-19 04:47:25.440917,1,,,-5,store,,West,,unknown
2517,2025-09-15 19:12:58,3,,,8,store,STUDENT20,West,cash,unknown
2518,2025-12-15 02:54:54,3,1,39.2,32,store,,South,paypal,failed
2519,2025-02-26 20:32:22,,,,2,invalid_channel,,South,debit_card,
2520,2025-01-07 22:04:14,2,5,318.0,32,invalid_channel,,East,debit_card,unknown
,2025-02-14 02:38:16,9999999,-1,-9999999,-5,invalid_channel,,West,paypal,completed
2522,,2,-1,-63.6,2,online,,North,,unknown
2523,2025-03-03 07:48:18,2,,,133,store,,South,invalid_method,failed
2524,2025-06-25 01:58:38,1,,,32,store,STUDENT20,South,cash,unknown
2525,2025-09-24 16:24:46,8,,,1,reseller,NOTVALID,invalid_region,debit_card,unknown
,2025-06-14 17:23:53.839879,3,,,2,,STUDENT20,North,invalid_method,pending
2527,2025-10-23 20:23:56,2,,,2,invalid_channel,STUDENT20,invalid_region,,pending
2528,2025-01-17 13:42:47,2,-2,-127.2,-5,store,STUDENT20,West,debit_card,pending
2529,not_a_timestamp,5,,,8,online,NOTVALID,North,invalid_method,pending
2530,not_a_timestamp,7,,,-5,,HALFOFF,West,cash,failed
,,3,,,999,online,,,credit_card,unknown
2532,2025-03-26 06:56:21,3,2,78.4,,store,,invalid_region,debit_card,unknown
2533,2025-03-20 18:56:58.357070,9999999,2,19999998,1,,HALFOFF,invalid_region,debit_card,completed
2534,2025-02-10 05:29:46,7,5,184.5,10,store,,Central,,
2535,2025-07-09 10:33:53,9999999,0,0,8,online,HALFOFF,West,paypal,pending
,2025-01-18 05:15:47,9999999,9,89999991,-5,reseller,STUDENT20,South,cash,unknown
2537,2025-02-09 07:41:54,9999999,10,99999990,999,online,HALFOFF,invalid_region,credit_card,unknown
2538,2025-09-14 17:27:07,,,,,store,HALFOFF,Central,credit_card,pending
2539,2025-08-19 18:43:45,2,0,0.0,32,online,,South,cash,unknown
2540,2025-09-21 10:24:24.211130,9999999,,,8,,,South,,completed
613,2025-11-07 22:21:24,3,,,,online,,invalid_region,credit_card,failed
2542,2025-03-08 12:23:48,7,,,-5,reseller,,,,failed
2543,2025-05-10 03:07:24.675058,,,,-5,,WELCOME10,East,debit_card,completed
2544,2025-12-18 13:34:21.368489,2,,,8,,STUDENT20,Central,invalid_method,
2545,2025-05-10 22:23:34.348230,2,,,2,invalid_channel,HALFOFF,invalid_region,,pending
,2025-08-15 08:45:49.363751,9999999,6,59999994,999,reseller,WELCOME10,West,debit_card,
2547,2025-03-21 20:21:48,10,0,0.0,8,store,NOTVALID,North,cash,
2548,2025-01-24 02:46:33.390928,2,,,8,reseller,STUDENT20,Central,,completed
2549,2025-03-18 21:28:03,10,,,133,invalid_channel,STUDENT20,North,,pending
2550,2025-05-15 09:25:48,9999999,,,8,online,,West,paypal,pending
1738,2025-12-08 14:39:00.666061,10,10,999.9,,invalid_channel,NOTVALID,East,invalid_method,completed
2552,2025-08-12 23:58:30.916675,10,,,10,online,WELCOME10,East,cash,pending
2553,2025-09-11 01:10:03,1,1,24.3,-5,reseller,WELCOME10,,credit_card,
2554,2025-08-08 08:51:20.999015,9999999,1,9999999,10,reseller,WELCOME10,South,,failed
2555,2025-10-28 12:51:58,10,10,999.9,-5,reseller,HALFOFF,South,debit_card,pending
,2025-12-17 15:00:39,10,9,899.91,2,reseller,STUDENT20,,debit_card,unknown
2557,2025-11-20 16:22:53,5,,,1,,HALFOFF,South,invalid_method,pending
2558,2025-03-03 23:03:14.171387,10,7,699.93,,invalid_channel,NOTVALID,West,debit_card,
2559,2025-09-09 04:05:58,7,,,8,,,East,,completed
2560,2025-01-09 19:20:17,5,0,0.0,999,store,,Central,paypal,unknown
,2025-09-14 18:18:27,5,0,0.0,32,reseller,HALFOFF,East,paypal,
2562,2025-08-03 11:15:36,,,,1,store,WELCOME10,West,,completed
2563,2025-10-12 22:34:51,7,0,0.0,2,invalid_channel,HALFOFF,East,credit_card,
2564,2025-11-26 14:40:12.658691,1,9,218.7,2,online,HALFOFF,North,debit_card,
2565,2025-11-25 03:33:06.983888,,,,999,invalid_channel,NOTVALID,North,invalid_method,unknown
1317,not_a_timestamp,10,,,1,,WELCOME10,North,credit_card,failed
2567,2025-08-27 16:21:28,3,0,0.0,32,invalid_channel,HALFOFF,South,debit_card,unknown
2568,,,,,8,invalid_channel,,,debit_card,unknown
2569,not_a_timestamp,2,,,2,store,,invalid_region,,failed
2570,2025-11-21 20:09:04,7,-2,-73.8,32,,STUDENT20,North,,completed
980,2025-09-15 12:01:36.525981,7,,,,store,NOTVALID,East,paypal,completed
2572,2025-10-06 08:39:09.518670,10,,,,reseller,,Central,credit_card,
2573,2025-04-03 13:00:46,10,,,8,online,,West,debit_card,
2574,2025-02-06 13:17:34,8,1,50,-5,invalid_channel,,North,,pending
2575,2025-08-17 05:53:23,7,,,2,store,STUDENT20,East,debit_card,
,2025-04-17 08:41:24,8,,,1,invalid_channel,,East,debit_card,unknown
2577,2025-11-26 22:48:10.044555,1,,,8,invalid_channel,,Central,,
2578,2025-04-22 01:51:53.443090,5,6,527.64,2,reseller,WELCOME10,,cash,pending
2579,2025-05-24 15:59:13,9999999,9,89999991,8,store,WELCOME10,invalid_region,debit_card,pending
2580,2025-08-04 17:11:35,1,2,48.6,133,reseller,NOTVALID,Central,debit_card,failed
2451,2025-09-09 22:45:40,9999999,,,10,,NOTVALID,South,debit_card,pending
2582,2025-06-13 07:57:25,8,10,500,10,store,NOTVALID,South,,completed
2583,2025-03-15 04:51:33.279394,10,4,399.96,133,online,HALFOFF,invalid_region,paypal,
2584,2025-01-03 07:54:16.176210,7,-1,-36.9,10,,,,cash,unknown
2585,2025-04-13 16:23:51.646579,8,10,500,-5,,,West,debit_card,pending
1186,2025-05-22 19:31:35.192292,1,,,2,online,,Central,cash,failed
2587,2025-05-18 07:14:24,,,,133,store,NOTVALID,West,cash,unknown
2588,2025-11-21 15:07:36.197980,7,,,,store,,North,invalid_method,failed
2589,2025-05-08 05:24:43.198341,9999999,8,79999992,999,,HALFOFF,Central,debit_card,
2590,,2,,,1,,STUDENT20,East,debit_card,unknown
,2025-11-16 18:41:13,3,,,8,store,HALFOFF,Central,invalid_method,failed
2592,2025-11-20 15:31:07,9999999,,,8,online,WELCOME10,East,invalid_method,completed
2593,2025-06-24 12:34:08,10,,,2,online,NOTVALID,,cash,completed
2594,2025-09-23 11:31:16,8,10,500,2,invalid_channel,,West,paypal,unknown
2595,2025-10-22 12:30:20,9999999,7,69999993,8,,HALFOFF,North,invalid_method,unknown
826,2025-01-27 01:21:58,10,,,2,invalid_channel,WELCOME10,invalid_region,invalid_method,unknown
2597,2025-10-04 20:36:08,,7,,8,,WELCOME10,West,,
2598,,10,3,299.97,-5,store,STUDENT20,East,paypal,failed
2599,2025-10-20 11:55:48,3,,,8,invalid_channel,NOTVALID,invalid_region,,
2600,2025-05-20 18:02:14.043790,2,3,190.8,133,reseller,NOTVALID,invalid_region,invalid_method,failed
2563,2025-07-14 17:52:16.459271,8,,,2,reseller,WELCOME10,invalid_region,credit_card,
2602,2025-01-09 19:00:32.331253,2,,,999,reseller,STUDENT20,Central,,
2603,2025-09-26 22:34:05.179098,,,,8,store,NOTVALID,North,invalid_method,failed
2604,not_a_timestamp,1,,,999,store,STUDENT20,invalid_region,invalid_method,completed
2605,not_a_timestamp,2,3,190.8,10,,HALFOFF,,credit_card,pending
,,2,,,133,online,STUDENT20,North,cash,pending
2607,2025-05-19 05:53:33,2,4,254.4,2,online,,North,cash,
2608,2025-10-22 07:07:18,1,,,2,store,WELCOME10,North,invalid_method,completed
2609,2025-04-03 09:55:37,10,-1,-99.99,999,,,Central,cash,unknown
2610,2025-01-08 12:35:58,3,,,10,store,HALFOFF,South,debit_card,
1721,2025-02-18 05:18:43,2,,,,,,West,invalid_method,unknown
2612,2025-09-06 01:10:57,1,1,24.3,2,online,STUDENT20,South,invalid_method,
2613,2025-11-03 19:24:55,5,,,,,NOTVALID,North,debit_card,completed
2614,2025-07-21 06:39:25,2,,,1,,,,credit_card,unknown
2615,,7,2,73.8,10,store,,North,paypal,completed
2386,,10,,,-5,reseller,,Central,cash,
2617,,10,,,32,invalid_channel,NOTVALID,,debit_card,failed
2618,,9999999,3,29999997,2,store,HALFOFF,West,paypal,failed
2619,2025-09-18 05:57:11,2,10,636.0,1,reseller,HALFOFF,,credit_card,
2620,2025-06-02 13:14:35.732136,10,,,8,,NOTVALID,East,cash,unknown
,2025-10-19 13:41:11.915923,1,7,170.1,-5,store,WELCOME10,invalid_region,paypal,
2622,2025-06-03 04:25:42,3,,,8,invalid_channel,WELCOME10,Central,cash,failed
2623,2025-09-24 18:04:48,9999999,,,999,reseller,,South,invalid_method,pending
2624,2025-06-03 17:20:49.325756,1,10,243.0,8,reseller,HALFOFF,North,cash,
2625,2025-08-13 16:30:32.721101,7,-1,-36.9,1,,STUDENT20,South,credit_card,unknown
2617,2025-03-09 08:15:26.735195,9999999,3,29999997,999,invalid_channel,,invalid_region,debit_card,
2627,2025-01-16 21:30:40,10,,,8,store,WELCOME10,North,paypal,pending
2628,2025-01-12 23:10:28,3,10,392.0,-5,invalid_channel,,Central,debit_card,failed
2629,2025-02-23 09:19:48,7,0,0.0,1,store,HALFOFF,invalid_region,cash,unknown
2630,2025-04-15 15:07:35.315689,9999999,,,133,invalid_channel,WELCOME10,Central,debit_card,
,2025-07-21 12:35:31,,-2,,133,invalid_channel,WELCOME10,Central,cash,
2632,2025-07-07 06:28:09,,4,,8,online,HALFOFF,North,paypal,unknown
2633,not_a_timestamp,3,,,999,store,NOTVALID,South,credit_card,
2634,2025-07-07 10:49:52,1,,,10,,,Central,,
2635,2025-02-04 13:12:10,9999999,2,19999998,32,invalid_channel,,South,paypal,unknown
2601,2025-01-19 13:27:27,10,-2,-199.98,133,,HALFOFF,East,paypal,failed
2637,2025-10-05 16:12:47.262720,9999999,10,99999990,2,,WELCOME10,Central,paypal,completed
2638,2025-02-02 03:37:38.679626,5,6,527.64,999,online,WELCOME10,West,credit_card,unknown
2639,2025-12-13 05:30:10,2,5,318.0,10,,NOTVALID,,invalid_method,failed
2640,2025-02-23 10:50:24.337075,3,,,1,invalid_channel,,Central,,
,2025-03-28 17:09:37,10,,,8,online,,Central,paypal,pending
2642,2025-05-01 21:19:55.023004,2,,,133,invalid_channel,,South,cash,completed
2643,not_a_timestamp,10,,,999,reseller,STUDENT20,Central,debit_card,completed
2644,2025-01-18 08:44:33.465499,8,3,150,2,invalid_channel,WELCOME10,North,cash,pending
2645,not_a_timestamp,3,,,-5,online,STUDENT20,East,credit_card,unknown
1830,2025-07-14 00:42:10,2,,,32,invalid_channel,HALFOFF,West,invalid_method,failed
2647,2025-05-26 06:46:42.235247,7,,,1,store,,South,,failed
2648,2025-06-28 11:53:22.691767,8,,,,reseller,STUDENT20,,paypal,failed
2649,not_a_timestamp,5,-1,-87.94,1,store,STUDENT20,East,,failed
2650,,3,9,352.8,8,,,,paypal,unknown
,2025-07-18 16:38:18,10,2,199.98,32,invalid_channel,WELCOME10,invalid_region,credit_card,unknown
2652,2025-11-22 06:07:42,10,0,0.0,8,store,,invalid_region,invalid_method,pending
2653,2025-11-17 12:36:51,5,5,439.7,2,,WELCOME10,East,cash,unknown
2654,not_a_timestamp,10,2,199.98,32,reseller,,East,cash,pending
2655,2025-02-08 11:51:15,7,,,8,,NOTVALID,invalid_region,paypal,failed
,2025-04-26 23:01:33,2,4,254.4,8,store,,West,debit_card,completed
2657,2025-01-19 12:37:05.601989,,,,8,,WELCOME10,invalid_region,,failed
2658,2025-05-01 07:36:40.162556,8,10,500,8,invalid_channel,NOTVALID,Central,debit_card,failed
2659,2025-02-09 22:22:32,2,,,1,online,,North,cash,unknown
2660,2025-03-13 17:46:44.991927,9999999,-1,-9999999,2,store,STUDENT20,invalid_region,cash,unknown
,2025-10-23 07:18:07,3,9,352.8,8,online,STUDENT20,,credit_card,pending
2662,2025-04-16 20:55:30,10,,,999,invalid_channel,,invalid_region,invalid_method,unknown
2663,2025-07-20 01:34:04.810139,3,,,,online,,North,paypal,
2664,2025-07-18 14:36:54.901206,9999999,,,1,store,STUDENT20,East,paypal,unknown
2665,2025-06-21 02:19:09,,3,,10,,,South,,pending
2447,2025-11-27 11:53:56.915882,2,,,10,,NOTVALID,East,debit_card,
2667,,7,,,32,,,West,invalid_method,
2668,2025-03-27 06:55:36,2,1,63.6,8,,,Central,credit_card,completed
2669,2025-02-03 10:17:21.786721,,5,,999,online,STUDENT20,East,invalid_method,pending
2670,2025-08-14 21:47:07.238993,5,5,439.7,8,,HALFOFF,Central,paypal,failed
,2025-07-02 00:36:52.741521,1,1,24.3,1,reseller,,South,cash,
2672,2025-03-25 07:45:56.602179,10,7,699.93,999,store,,West,cash,failed
2673,2025-11-11 04:39:21,7,-1,-36.9,8,online,HALFOFF,East,,
2674,2025-02-11 20:09:33,2,9,572.4,2,,NOTVALID,Central,credit_card,failed
2675,2025-11-08 19:30:20.404885,8,,,2,,,Central,paypal,
509,2025-07-02 11:47:23.118906,5,8,703.52,-5,reseller,WELCOME10,East,invalid_method,unknown
2677,2025-04-04 17:54:43.778476,2,,,32,online,WELCOME10,invalid_region,debit_card,completed
2678,not_a_timestamp,1,5,121.5,8,online,STUDENT20,Central,,failed
2679,2025-12-10 21:33:42,2,5,318.0,32,store,WELCOME10,,paypal,failed
2680,2025-07-10 22:28:07,9999999,4,39999996,10,store,STUDENT20,,,unknown
,2025-02-24 19:40:45.945956,8,10,500,8,,NOTVALID,,,pending
2682,2025-05-21 18:30:33,1,2,48.6,10,online,,West,credit_card,pending
2683,2025-10-16 18:24:11,10,,,10,,,West,debit_card,
2684,2025-11-18 04:31:40,2,,,2,invalid_channel,,North,debit_card,
2685,2025-07-11 21:56:40,10,3,299.97,2,,NOTVALID,,,failed
1540,2025-09-10 01:49:09.677546,1,,,-5,,,,,
2687,2025-06-07 07:28:46,9999999,,,-5,invalid_channel,HALFOFF,South,paypal,unknown
2688,,9999999,,,10,store,STUDENT20,,debit_card,completed
2689,2025-04-18 05:25:42,10,,,999,store,HALFOFF,invalid_region,,completed
2690,2025-09-14 07:35:13,,6,,999,store,,,cash,completed
,2025-07-19 13:57:50,10,-1,-99.99,999,store,,South,credit_card,completed
2692,2025-11-06 14:31:48,1,-1,-24.3,8,online,NOTVALID,invalid_region,cash,failed
2693,2025-01-10 01:27:04,7,9,332.1,8,reseller,,West,debit_card,
2694,not_a_timestamp,9999999,,,133,online,WELCOME10,,credit_card,
2695,2025-09-25 11:12:47,2,-2,-127.2,8,store,STUDENT20,West,credit_card,pending
1102,2025-02-22 16:46:05,1,6,145.8,-5,online,WELCOME10,West,debit_card,failed
2697,2025-10-17 00:46:00,1,,,2,invalid_channel,HALFOFF,,invalid_method,failed
2698,2025-03-20 10:51:07,10,,,1,invalid_channel,,East,cash,failed
2699,2025-12-19 02:00:41,10,9,899.91,2,online,STUDENT20,North,invalid_method,pending
2700,2025-04-19 20:56:17.103119,7,6,221.4,8,online,,South,invalid_method,unknown
,2025-06-27 10:11:14,,,,1,reseller,NOTVALID,,cash,completed
2702,2025-11-18 10:40:13,,1,,2,online,STUDENT20,invalid_region,,failed
2703,2025-02-13 04:24:17,8,,,10,,STUDENT20,West,debit_card,failed
2704,2025-04-22 11:44:06,1,,,999,reseller,,East,invalid_method,unknown
2705,2025-08-19 01:17:04,1,10,243.0,1,store,,Central,cash,
1898,2025-06-17 02:14:48,,3,,8,online,HALFOFF,Central,debit_card,pending
2707,2025-07-20 14:02:25,8,4,200,,,HALFOFF,,,completed
2708,,1,,,2,store,STUDENT20,West,paypal,completed
2709,not_a_timestamp,8,,,2,invalid_channel,WELCOME10,North,credit_card,pending
2710,2025-08-14 08:05:01,7,,,2,invalid_channel,STUDENT20,East,cash,
,2025-04-24 03:11:51,3,,,133,reseller,HALFOFF,,,
2712,2025-01-01 22:16:56,7,,,2,,,South,invalid_method,unknown
2713,,10,7,699.93,10,,NOTVALID,South,debit_card,completed
2714,2025-05-19 01:43:48,1,6,145.8,8,,HALFOFF,East,,unknown
2715,2025-09-20 19:54:12.244385,9999999,9,89999991,8,online,,North,credit_card,failed
,2025-10-27 08:04:28,,,,32,reseller,,invalid_region,credit_card,completed
2717,2025-05-02 10:03:26,9999999,5,49999995,-5,,WELCOME10,invalid_region,debit_card,failed
2718,not_a_timestamp,1,2,48.6,,store,,Central,credit_card,failed
2719,not_a_timestamp,8,,,999,online,WELCOME10,North,,unknown
